scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
144k,vggss,XBMeUqtyXpM_000030,3032,4,3616,dCcCTlI_neI_000722,lip smacking,1.3552270502259489e-05,False,False
144k,vggss,XCkoQ-sCQ4Y_000170,3033,1,1587,G2jq2X-00n4_000000,car engine starting,1.6915755622903816e-05,False,False
144k,vggss,XCkoQ-sCQ4Y_000170,3033,2,2638,SIZ5WUVzAMk_000216,driving snowmobile,1.969079858099576e-05,False,False
144k,vggss,XCkoQ-sCQ4Y_000170,3033,3,210,12T-9dLEbY8_000020,bird squawking,2.0253874026820995e-05,False,False
144k,vggss,XCkoQ-sCQ4Y_000170,3033,4,1568,Fot4v0DdGyE_000020,driving snowmobile,3.473440301604569e-05,False,False
144k,vggss,XEQXKjMuP6Q_000113,3034,1,2925,VvEIueKlA2k_000093,black capped chickadee calling,2.4487242626491934e-05,False,False
144k,vggss,XEQXKjMuP6Q_000113,3034,2,76,-iF4a6f5PJ8_000000,pheasant crowing,3.257161733927205e-05,False,False
144k,vggss,XEQXKjMuP6Q_000113,3034,3,1809,ILv7AQF-ltI_000030,"bird chirping, tweeting",4.393476774566807e-05,False,False
144k,vggss,XEQXKjMuP6Q_000113,3034,4,4789,tGhxTy-CjV8_000010,baltimore oriole calling,4.4671251089312136e-05,False,False
144k,vggss,XEavANMFzQM_000040,3035,1,4940,vkxPLFRLAy0_000000,fox barking,8.272170816781e-06,False,False
144k,vggss,XEavANMFzQM_000040,3035,2,3345,_yL7bluGUFI_000014,people cheering,2.4471421056659892e-05,False,False
144k,vggss,XEavANMFzQM_000040,3035,3,3574,cdbYsoEasio_000070,people screaming,2.547023723309394e-05,False,False
144k,vggss,XEavANMFzQM_000040,3035,4,4463,oLYZ4FyktN0_000040,people sobbing,2.7952020900556818e-05,False,True
144k,vggss,XG1fNGITN08_000400,3036,1,3348,a0bjjOHwpjg_000012,gibbon howling,1.2522762517619412e-05,False,False
144k,vggss,XG1fNGITN08_000400,3036,2,1978,KLWutuuzmco_000012,pheasant crowing,1.6144320397870615e-05,False,False
144k,vggss,XG1fNGITN08_000400,3036,3,4868,uLdRi__nG2c_000030,typing on computer keyboard,1.618374153622426e-05,False,True
144k,vggss,XG1fNGITN08_000400,3036,4,1025,A6_-Ji7bq5E_000337,people slurping,1.995515776798129e-05,False,False
144k,vggss,XGCQHUilvfQ_000030,3037,1,4609,qUnSjSA4kK0_000526,people eating crisps,2.145668986486271e-05,False,False
144k,vggss,XGCQHUilvfQ_000030,3037,2,2997,WlO51U31vYs_000014,disc scratching,3.394214218133129e-05,False,False
144k,vggss,XGCQHUilvfQ_000030,3037,3,1805,IJXrQCDz-wc_000233,people eating noodle,4.299085048842244e-05,False,True
144k,vggss,XGCQHUilvfQ_000030,3037,4,156,0TSOlaZXXM8_000080,playing bass guitar,4.7936428018147126e-05,False,True
144k,vggss,XHQGUbMSPTM_000030,3038,1,3512,bq6C0_tAbJM_000030,helicopter,1.3311628208612092e-05,False,False
144k,vggss,XHQGUbMSPTM_000030,3038,2,2139,MDotfX0EyFg_000110,"railroad car, train wagon",1.9123812307952903e-05,False,False
144k,vggss,XHQGUbMSPTM_000030,3038,3,251,1TJrceFMGrU_000114,tractor digging,2.2806258130003698e-05,False,False
144k,vggss,XHQGUbMSPTM_000030,3038,4,624,5QeFh-ZAf8E_000380,blowtorch igniting,2.917272831837181e-05,False,True
144k,vggss,XHlsNQZbZd8_000270,3039,1,1592,G7Fr50rWppo_000040,train wheels squealing,2.314559606020339e-05,False,False
144k,vggss,XHlsNQZbZd8_000270,3039,2,2103,Lk19eZ_2ZOE_000030,people whispering,2.700873665162362e-05,False,False
144k,vggss,XHlsNQZbZd8_000270,3039,3,4977,whdTql5vKno_000711,people eating crisps,2.865372152882628e-05,False,False
144k,vggss,XHlsNQZbZd8_000270,3039,4,551,4ewhrrQCJic_000120,cap gun shooting,2.935204429377336e-05,False,False
144k,vggss,XHukxF8iWE0_000400,3040,1,770,73cuZZq-J3w_000020,"engine accelerating, revving, vroom",1.8752485630102456e-05,False,False
144k,vggss,XHukxF8iWE0_000400,3040,2,2525,QupB4NN8fI0_000030,playing cello,1.9248669559601694e-05,False,False
144k,vggss,XHukxF8iWE0_000400,3040,3,478,3p3A4QDXw-g_000030,male singing,2.5527142497594468e-05,False,False
144k,vggss,XHukxF8iWE0_000400,3040,4,3475,bVR288WbDXc_000030,car passing by,3.298854426247999e-05,False,False
144k,vggss,XI6TRMIk71Q_000125,3041,1,3636,dOQfuOw6okA_000381,airplane,1.3048527762293816e-05,False,False
144k,vggss,XI6TRMIk71Q_000125,3041,2,1045,ADtA2TMXVvo_000092,playing cornet,1.384685583616374e-05,False,False
144k,vggss,XI6TRMIk71Q_000125,3041,3,4004,i-L8ZreRItY_000009,chipmunk chirping,1.4246301361708902e-05,False,False
144k,vggss,XI6TRMIk71Q_000125,3041,4,1192,BWVovghBe2c_000030,playing bass guitar,1.566130595165305e-05,False,True
144k,vggss,XIW8Ai-YMdA_000210,3042,1,3401,aTdpU4HGxXA_000109,alarm clock ringing,3.473695687716827e-05,False,False
144k,vggss,XIW8Ai-YMdA_000210,3042,2,1050,AGA3hiGZJCo_000000,helicopter,3.6932880902895704e-05,False,True
144k,vggss,XIW8Ai-YMdA_000210,3042,3,3222,ZedCPKaacjU_000326,airplane,4.14928472309839e-05,False,False
144k,vggss,XIW8Ai-YMdA_000210,3042,4,2837,UqtPREndv_0_000000,people eating crisps,4.3949406972387806e-05,False,False
144k,vggss,XIohMvtR0Og_000030,3043,1,1376,DPdAsDw3chc_000030,fire truck siren,1.9289469491923228e-05,False,False
144k,vggss,XIohMvtR0Og_000030,3043,2,2547,R5dvHVDSXog_000048,train whistling,2.272185156471096e-05,False,False
144k,vggss,XIohMvtR0Og_000030,3043,3,3618,dEalicSMdE8_000155,yodelling,2.6668803911888972e-05,False,False
144k,vggss,XIohMvtR0Og_000030,3043,4,457,3X9dtfeV1mQ_000040,playing saxophone,2.688374661374837e-05,False,False
144k,vggss,XJzWnBLIXQk_000099,3044,1,104,-zSyfcXmHdk_001083,"ice cream truck, ice cream van",1.320931642112555e-05,False,True
144k,vggss,XJzWnBLIXQk_000099,3044,2,2066,LEUkbkdBupE_000004,playing castanets,1.982163666980341e-05,False,False
144k,vggss,XJzWnBLIXQk_000099,3044,3,1604,GG6XkHATIyw_000090,playing bass guitar,2.2070567865739577e-05,False,True
144k,vggss,XJzWnBLIXQk_000099,3044,4,1150,B7Iab-AC3Dw_000110,playing bass drum,2.250565739814192e-05,False,False
144k,vggss,XMATVI0hyR4_000093,3045,1,527,4PYTtp78Ig0_000060,people screaming,7.847770757507533e-05,False,False
144k,vggss,XMATVI0hyR4_000093,3045,2,4071,j50SGKJ0MQI_000160,hedge trimmer running,7.97309767222032e-05,False,False
144k,vggss,XMATVI0hyR4_000093,3045,3,1305,Cih7zp6KJac_000060,people eating noodle,8.452792098978534e-05,False,False
144k,vggss,XMATVI0hyR4_000093,3045,4,4806,tYEIYOHYtso_000000,people hiccup,8.572342630941421e-05,False,False
144k,vggss,XMVoH1JjXw8_000030,3046,1,4907,v9A68q_iQqo_000020,skidding,5.6001781558734365e-06,False,False
144k,vggss,XMVoH1JjXw8_000030,3046,2,5075,yO5YnmljmoQ_000001,children shouting,7.325404112634715e-06,False,False
144k,vggss,XMVoH1JjXw8_000030,3046,3,534,4UCZF_UnG10_000027,"engine accelerating, revving, vroom",7.849051144148689e-06,False,False
144k,vggss,XMVoH1JjXw8_000030,3046,4,1392,DYdalOQnx1Y_000030,driving buses,8.123321094899438e-06,False,True
144k,vggss,XMWD4ECxcNk_000029,3047,1,4846,u0aPBeSCVvI_000000,magpie calling,1.037895526678767e-05,False,False
144k,vggss,XMWD4ECxcNk_000029,3047,2,3714,ebvV-vMMmpg_000038,pheasant crowing,1.9506333046592772e-05,False,False
144k,vggss,XMWD4ECxcNk_000029,3047,3,1885,JDBu-3VCyWc_000110,playing accordion,2.408988802926615e-05,False,False
144k,vggss,XMWD4ECxcNk_000029,3047,4,569,4tOFGK47I5E_000005,cow lowing,2.4925335310399532e-05,False,False
144k,vggss,XOj6xGKEsUw_000035,3048,1,1141,B22gKoTyOfM_000030,fire truck siren,8.548129699192941e-06,False,False
144k,vggss,XOj6xGKEsUw_000035,3048,2,598,5CffrmMy0n4_000164,telephone bell ringing,1.2729026821034495e-05,False,False
144k,vggss,XOj6xGKEsUw_000035,3048,3,903,8evHpuXTcgM_000030,typing on computer keyboard,1.3456905435305089e-05,False,False
144k,vggss,XOj6xGKEsUw_000035,3048,4,435,3LxtO_vMokk_000010,driving motorcycle,1.3879590369469952e-05,False,False
144k,vggss,XQXsAZJqDig_000030,3049,1,3417,aa09xLmz7sY_000023,cat growling,1.0424502761452459e-05,False,False
144k,vggss,XQXsAZJqDig_000030,3049,2,448,3S-yoXKDvE4_000025,barn swallow calling,1.2536219401226845e-05,False,False
144k,vggss,XQXsAZJqDig_000030,3049,3,3398,aS5eOryeLbM_000210,singing bowl,1.4213962458597962e-05,False,False
144k,vggss,XQXsAZJqDig_000030,3049,4,4774,syIwNMo2TUA_000000,people screaming,1.5449239072040655e-05,False,False
144k,vggss,XR7vOriQ9VY_000194,3050,1,3455,b7fP0ON5qIU_000008,bull bellowing,1.3880775441066362e-05,False,False
144k,vggss,XR7vOriQ9VY_000194,3050,2,1925,JgxnHxZXzrI_000011,lighting firecrackers,1.473629345127847e-05,False,False
144k,vggss,XR7vOriQ9VY_000194,3050,3,2043,L3a132_uApg_000090,"railroad car, train wagon",1.7305146684520878e-05,False,False
144k,vggss,XR7vOriQ9VY_000194,3050,4,2752,TslB1VMKXmM_000010,toilet flushing,1.9034703655052e-05,False,False
144k,vggss,XS-3djsJWTA_000360,3051,1,1192,BWVovghBe2c_000030,playing bass guitar,4.041719421365997e-06,False,False
144k,vggss,XS-3djsJWTA_000360,3051,2,3824,fpCo9vXA3EM_000112,"playing steel guitar, slide guitar",6.361612577165943e-06,False,True
144k,vggss,XS-3djsJWTA_000360,3051,3,1904,JP637fg_ZC0_000030,playing theremin,1.451656953577185e-05,False,False
144k,vggss,XS-3djsJWTA_000360,3051,4,2283,Ns-iXXKmzzU_000030,male singing,1.4776975149288774e-05,False,False
144k,vggss,XS_Nwd8dxE0_000030,3052,1,5029,xbD2eVjgebU_000001,bull bellowing,1.4019638911122456e-05,False,False
144k,vggss,XS_Nwd8dxE0_000030,3052,2,3301,_X69MdLl5rU_000176,dog bow-wow,1.8702176021179184e-05,False,False
144k,vggss,XS_Nwd8dxE0_000030,3052,3,1621,GUJCLsTnqTA_000174,telephone bell ringing,1.966239324246999e-05,False,False
144k,vggss,XS_Nwd8dxE0_000030,3052,4,1967,KBOdG9xNLaA_000006,dog baying,2.0449082512641326e-05,False,False
144k,vggss,XTFD-XHCo2Q_000000,3053,1,446,3RfBwL7tXuk_000188,popping popcorn,8.89554667082848e-06,False,False
144k,vggss,XTFD-XHCo2Q_000000,3053,2,3042,XIW8Ai-YMdA_000210,people burping,1.424887068424141e-05,False,True
144k,vggss,XTFD-XHCo2Q_000000,3053,3,4125,jwZHGy2SI88_000215,driving snowmobile,1.461925421608612e-05,False,False
144k,vggss,XTFD-XHCo2Q_000000,3053,4,843,7zS81_mUsK0_000080,lawn mowing,1.856079325079918e-05,False,False
144k,vggss,XUCh79kkapE_000049,3054,1,3766,fAns8GJzYeQ_000030,waterfall burbling,4.740235908684554e-06,False,False
144k,vggss,XUCh79kkapE_000049,3054,2,4061,iyroRIRrXUw_000090,typing on computer keyboard,5.48885100215557e-06,False,False
144k,vggss,XUCh79kkapE_000049,3054,3,1326,CxSALNdzjKs_000125,blowtorch igniting,6.972313258302165e-06,False,False
144k,vggss,XUCh79kkapE_000049,3054,4,4371,n4jf0RXGw7I_000019,canary calling,8.014218110474758e-06,False,True
144k,vggss,XUlxqSC9j9s_000007,3055,1,4971,waqwL6fKEE4_000120,slot machine,8.964082553575281e-06,False,False
144k,vggss,XUlxqSC9j9s_000007,3055,2,3143,YVbJ9g851Vg_000025,smoke detector beeping,1.078257537301397e-05,False,True
144k,vggss,XUlxqSC9j9s_000007,3055,3,489,3vDDWN5GKAA_000139,playing snare drum,1.6594434782746248e-05,False,False
144k,vggss,XUlxqSC9j9s_000007,3055,4,4286,m1GaYAKcH9g_000050,police car (siren),1.8571239706943743e-05,False,False
144k,vggss,XVi3kxnZ9h4_000045,3056,1,3468,bM5Ha8d-DoM_000009,coyote howling,7.833416930225212e-06,False,False
144k,vggss,XVi3kxnZ9h4_000045,3056,2,3663,dpURejDIKn8_000000,children shouting,1.0022995411418378e-05,False,True
144k,vggss,XVi3kxnZ9h4_000045,3056,3,1532,FGEcmA0EFpI_000000,whale calling,1.147147486335598e-05,False,False
144k,vggss,XVi3kxnZ9h4_000045,3056,4,38,-Lv13WPa4xk_000170,airplane flyby,1.6578514987486415e-05,False,False
144k,vggss,XVqQKMMGoUs_000061,3057,1,2449,Q-aa-3xMOdg_000045,children shouting,1.5785195500939153e-05,False,False
144k,vggss,XVqQKMMGoUs_000061,3057,2,4374,n5cvuVxjDoI_000098,canary calling,1.7776654203771614e-05,False,False
144k,vggss,XVqQKMMGoUs_000061,3057,3,2,-2-wdcN5vOw_000017,train whistling,1.982813046197407e-05,False,True
144k,vggss,XVqQKMMGoUs_000061,3057,4,1055,AHIiNsAzgKo_000024,eagle screaming,2.0009229046991095e-05,False,False
144k,vggss,XXkTYV7NqIA_000275,3058,1,496,4-SlE4qtKvw_000239,fox barking,7.225523404486012e-06,False,True
144k,vggss,XXkTYV7NqIA_000275,3058,2,613,5JHMkSN2rdc_000089,black capped chickadee calling,9.57256543188123e-06,False,False
144k,vggss,XXkTYV7NqIA_000275,3058,3,4677,rM0mOUPtSpU_000060,people sneezing,1.2126054571126588e-05,False,False
144k,vggss,XXkTYV7NqIA_000275,3058,4,1821,IU_j5shHQP4_000430,squishing water,1.222983337356709e-05,False,False
144k,vggss,XYLDjkXAuec_000380,3059,1,1320,CrOlDmMSVSM_000120,cattle mooing,2.622072679514531e-05,False,False
144k,vggss,XYLDjkXAuec_000380,3059,2,499,42vB40Fkdis_000076,airplane flyby,2.927544483100064e-05,False,False
144k,vggss,XYLDjkXAuec_000380,3059,3,4892,ux7HhOxMRE4_000020,dog barking,3.144868605886586e-05,False,True
144k,vggss,XYLDjkXAuec_000380,3059,4,1585,G--718JDmAQ_000000,people screaming,3.7416066334117204e-05,False,False
144k,vggss,XZ5oHxjfHKY_000030,3060,1,2600,RoS465ZH1lg_000013,cat hissing,8.67432936502155e-06,False,False
144k,vggss,XZ5oHxjfHKY_000030,3060,2,3008,WrwRZ0NgEss_000538,forging swords,8.681816325406544e-06,False,False
144k,vggss,XZ5oHxjfHKY_000030,3060,3,2064,LDoXsip0BEQ_000177,parrot talking,1.0417358680570032e-05,False,False
144k,vggss,XZ5oHxjfHKY_000030,3060,4,3580,chP180PR-9g_000041,cat growling,1.0481674507900607e-05,False,False
144k,vggss,XZPPLt35KxU_000000,3061,1,1904,JP637fg_ZC0_000030,playing theremin,1.900790630315896e-05,False,False
144k,vggss,XZPPLt35KxU_000000,3061,2,522,4L9KyVVsQOc_000030,tapping guitar,2.787268749671057e-05,False,False
144k,vggss,XZPPLt35KxU_000000,3061,3,2411,PWxH3l6Iri4_000000,wind chime,3.0271266950876452e-05,False,False
144k,vggss,XZPPLt35KxU_000000,3061,4,2513,Qos5iZOP66A_000340,skidding,3.671679223771207e-05,False,False
144k,vggss,XZbFXz54Suo_000000,3062,1,1906,JRIKh0r_We8_000098,playing congas,0.00013906908861827105,False,False
144k,vggss,XZbFXz54Suo_000000,3062,2,4437,o-xlfN7kkOA_000030,playing ukulele,0.0001411827834090218,False,False
144k,vggss,XZbFXz54Suo_000000,3062,3,737,6jirqq-c7E0_000290,playing saxophone,0.0001690849894657731,False,False
144k,vggss,XZbFXz54Suo_000000,3062,4,385,2p37j052q3o_000004,alarm clock ringing,0.0001999409287236631,False,False
144k,vggss,XZhLMTOmM9w_000030,3063,1,4845,u0Ys0J4rvFQ_000023,cat hissing,8.756153874855954e-06,False,False
144k,vggss,XZhLMTOmM9w_000030,3063,2,121,09NfjFeq2cs_000078,francolin calling,9.535843673802447e-06,False,False
144k,vggss,XZhLMTOmM9w_000030,3063,3,4029,iUtE4nRvBsM_000040,people coughing,9.750604476721492e-06,False,False
144k,vggss,XZhLMTOmM9w_000030,3063,4,2701,TAHDbSl7F_4_000290,cattle mooing,1.6898338799364865e-05,False,False
144k,vggss,X_nfMNpw9SA_000060,3064,1,3990,hkWcUtga1lw_000400,playing piano,6.71225552650867e-06,False,False
144k,vggss,X_nfMNpw9SA_000060,3064,2,3084,XvXsYOMYa0k_000157,elk bugling,7.650443876627833e-06,False,False
144k,vggss,X_nfMNpw9SA_000060,3064,3,2969,WUZOa6rFj6s_000030,playing french horn,7.8123266575858e-06,False,False
144k,vggss,X_nfMNpw9SA_000060,3064,4,3578,cfi_mCKjbyw_000040,people belly laughing,8.924270332499873e-06,False,False
144k,vggss,XaIep0xC8BA_000117,3065,1,1099,AgVUGzrzJ20_000320,playing saxophone,4.178895778750302e-06,False,True
144k,vggss,XaIep0xC8BA_000117,3065,2,4619,qXedsy6pIEg_000002,playing guiro,7.107864348654402e-06,False,False
144k,vggss,XaIep0xC8BA_000117,3065,3,332,2ISY5z0QQfc_000101,playing erhu,1.573548433952965e-05,False,False
144k,vggss,XaIep0xC8BA_000117,3065,4,2205,Mw9Kg1um1pk_000050,playing djembe,2.429461710562464e-05,False,False
144k,vggss,Xb7lSqbJYog_000490,3066,1,2424,Pc-XnRIIgqE_000005,fireworks banging,1.3382757970248349e-05,False,False
144k,vggss,Xb7lSqbJYog_000490,3066,2,3665,dq75lff004o_000001,elk bugling,1.4363772606884595e-05,False,False
144k,vggss,Xb7lSqbJYog_000490,3066,3,2534,Qzj4QGWPtFE_000029,coyote howling,1.7482649127487093e-05,False,False
144k,vggss,Xb7lSqbJYog_000490,3066,4,112,01SaXyGY5SM_000030,cat caterwauling,1.9449560568318702e-05,False,True
144k,vggss,XcyHfR180hA_000008,3067,1,2297,NynrI4Tm9zo_000052,playing timbales,4.868817086389754e-06,False,False
144k,vggss,XcyHfR180hA_000008,3067,2,1865,Iy47-2ecO1g_000250,playing congas,7.523383374063997e-06,True,False
144k,vggss,XcyHfR180hA_000008,3067,3,1623,GVj556hlo5A_000045,playing erhu,8.247800906246994e-06,False,False
144k,vggss,XcyHfR180hA_000008,3067,4,3816,fkGPfJmuElE_000042,playing glockenspiel,9.776218576007523e-06,False,False
144k,vggss,XdNW5tS4u3w_000014,3068,1,5154,zxpo56cpUBU_000007,people booing,2.0342020434327424e-05,False,False
144k,vggss,XdNW5tS4u3w_000014,3068,2,2064,LDoXsip0BEQ_000177,parrot talking,2.223639967269264e-05,False,False
144k,vggss,XdNW5tS4u3w_000014,3068,3,1585,G--718JDmAQ_000000,people screaming,2.8442167604225688e-05,False,False
144k,vggss,XdNW5tS4u3w_000014,3068,4,2222,N6e5C5sXdBI_000000,dog howling,3.721355460584164e-05,False,False
144k,vggss,Xecb_5XO81Q_000010,3069,1,3245,ZwAplWOatRo_000020,people nose blowing,1.0595194908091798e-05,False,False
144k,vggss,Xecb_5XO81Q_000010,3069,2,686,6DXkv8hTM0k_000003,francolin calling,1.3437091183732264e-05,False,True
144k,vggss,Xecb_5XO81Q_000010,3069,3,855,89536Yebjvc_000110,chinchilla barking,1.4054125131224282e-05,False,False
144k,vggss,Xecb_5XO81Q_000010,3069,4,4527,pOvO5y-p550_000170,people burping,1.5472580344066955e-05,False,False
144k,vggss,XfLIbeSJSHE_000300,3070,1,385,2p37j052q3o_000004,alarm clock ringing,7.91052298154682e-06,False,False
144k,vggss,XfLIbeSJSHE_000300,3070,2,4536,pVf84f6xrBw_000070,"playing steel guitar, slide guitar",9.298096301790792e-06,False,False
144k,vggss,XfLIbeSJSHE_000300,3070,3,1020,A458iJLZGvg_000080,"child speech, kid speaking",9.354627763968892e-06,False,False
144k,vggss,XfLIbeSJSHE_000300,3070,4,3534,c40hgtfiYm0_000010,typing on typewriter,1.0804907105921302e-05,False,False
144k,vggss,XgDKqGfheRE_000030,3071,1,1861,IwqD859w2_E_000030,playing acoustic guitar,4.051551877637394e-05,False,False
144k,vggss,XgDKqGfheRE_000030,3071,2,2764,U37ysgI02r8_000020,playing glockenspiel,5.678449088009074e-05,False,False
144k,vggss,XgDKqGfheRE_000030,3071,3,75,-hss7xpzIVc_000030,male singing,6.393151852535084e-05,False,False
144k,vggss,XgDKqGfheRE_000030,3071,4,2665,SdeVFx40BKQ_000090,playing electric guitar,6.933922850294039e-05,False,False
144k,vggss,Xh8CKz7QH40_000030,3072,1,274,1gSwLBNvEWE_000034,playing oboe,1.0986529559886549e-05,False,False
144k,vggss,Xh8CKz7QH40_000030,3072,2,2402,PPMAUKxAcXM_000086,children shouting,1.1591656402742956e-05,False,False
144k,vggss,Xh8CKz7QH40_000030,3072,3,239,1JY4rwQZn3s_000011,"donkey, ass braying",1.1597030606935732e-05,False,False
144k,vggss,Xh8CKz7QH40_000030,3072,4,2694,T1_nZvxh5kI_000008,cattle mooing,1.3286761713970918e-05,False,False
144k,vggss,XiQhJPkvn1I_000654,3073,1,3026,XA6RBioito4_000067,coyote howling,5.569732365984237e-06,False,False
144k,vggss,XiQhJPkvn1I_000654,3073,2,2882,VSkdiYt87rg_000030,people sobbing,5.7916163314075675e-06,False,False
144k,vggss,XiQhJPkvn1I_000654,3073,3,1696,HJg4jZNv1pc_000150,people coughing,7.6070145951234736e-06,False,False
144k,vggss,XiQhJPkvn1I_000654,3073,4,4273,lsAu4_RaXHU_000020,playing harmonica,8.99522547115339e-06,False,False
144k,vggss,XjkUtn062ho_000000,3074,1,2622,S6R2DpF6zzM_000060,baltimore oriole calling,8.123602128762286e-06,False,False
144k,vggss,XjkUtn062ho_000000,3074,2,3911,ghRyW0bkt8c_000105,smoke detector beeping,1.3264389963296708e-05,False,True
144k,vggss,XjkUtn062ho_000000,3074,3,3089,Xx2YziXzVkg_000030,dog growling,1.3996188499731943e-05,False,False
144k,vggss,XjkUtn062ho_000000,3074,4,3634,dMW3YcQPPhk_000412,people eating crisps,1.795451680663973e-05,False,True
144k,vggss,Xo5rIluWHhI_000007,3075,1,4986,wnpgfk58Ws8_000039,bathroom ventilation fan running,6.7886844590248074e-06,False,False
144k,vggss,Xo5rIluWHhI_000007,3075,2,1285,CWA2pRIDHuI_000000,snake rattling,7.0929040703049395e-06,False,True
144k,vggss,Xo5rIluWHhI_000007,3075,3,3092,XySWOKnenIA_000000,electric grinder grinding,8.342133696714882e-06,True,False
144k,vggss,Xo5rIluWHhI_000007,3075,4,2679,So8G7UXguNA_000077,tractor digging,8.604136382928118e-06,False,True
144k,vggss,Xp-u8qRkJZA_000014,3076,1,4613,qViEyqjnY3M_000159,police car (siren),2.8013508199364878e-05,False,False
144k,vggss,Xp-u8qRkJZA_000014,3076,2,37,-Lmibx_Iu_E_000173,tractor digging,4.625918154488318e-05,False,False
144k,vggss,Xp-u8qRkJZA_000014,3076,3,2135,MBjlZQZ4Sns_000044,eletric blender running,4.867852840106934e-05,False,False
144k,vggss,Xp-u8qRkJZA_000014,3076,4,4231,lBftiRlNTYI_000363,alarm clock ringing,5.3125764679862186e-05,False,False
144k,vggss,Xq6M-3Kh_PU_000020,3077,1,1277,CT7CrLxIuQI_000030,people belly laughing,8.360068932233844e-06,False,False
144k,vggss,Xq6M-3Kh_PU_000020,3077,2,2627,SA18ixsI9fI_000044,"ice cream truck, ice cream van",1.1598855053307489e-05,False,False
144k,vggss,Xq6M-3Kh_PU_000020,3077,3,1789,IBq1BKfKfIk_000256,snake hissing,1.5410647392855026e-05,True,False
144k,vggss,Xq6M-3Kh_PU_000020,3077,4,4270,lpoMqe5RO_A_000002,cat growling,1.610390972928144e-05,False,True
144k,vggss,XrNfbjSoitY_000080,3078,1,2320,OGyMalgBFxY_000001,lions growling,1.065550804923987e-05,False,False
144k,vggss,XrNfbjSoitY_000080,3078,2,628,5V0xKS-FGMk_000030,reversing beeps,1.101749967347132e-05,False,False
144k,vggss,XrNfbjSoitY_000080,3078,3,2990,WgXR9P0vl30_000011,penguins braying,1.240868732566014e-05,False,False
144k,vggss,XrNfbjSoitY_000080,3078,4,103,-zCtwbk005g_000030,cat meowing,1.3523785128199961e-05,False,False
144k,vggss,Xr_wJ4xCnUA_000141,3079,1,3834,fw5gg4WM-ko_000321,"playing steel guitar, slide guitar",1.7101328921853565e-05,False,False
144k,vggss,Xr_wJ4xCnUA_000141,3079,2,1992,KXuB62SMFvA_000030,playing theremin,1.7987365936278366e-05,False,False
144k,vggss,Xr_wJ4xCnUA_000141,3079,3,1431,DroAzooK4yw_000030,playing acoustic guitar,2.0079820387763903e-05,False,False
144k,vggss,Xr_wJ4xCnUA_000141,3079,4,2544,R4b_-IT43P4_000030,playing electric guitar,2.1645228116540238e-05,False,False
144k,vggss,XrfEKRcnKxs_000030,3080,1,1760,HpDgnUgkNTo_000120,"railroad car, train wagon",6.091830528021092e-06,False,False
144k,vggss,XrfEKRcnKxs_000030,3080,2,3035,XEavANMFzQM_000040,dinosaurs bellowing,1.3557048987422604e-05,False,False
